State,FIPS,County,White,Black,Native,Asian,Hispanic
Mississippi,28089,Madison,57.58685979,38.31771277,0.361639686,2.69620373,3.135472877
Mississippi,28091,Marion,66.42929395,31.69330366,0.271090431,0.396520332,1.776249241
Mississippi,28093,Marshall,50.67840117,47.50500691,0.43158162,0.267975516,3.909621731
Mississippi,28095,Monroe,68.04352716,30.53649758,0.267124058,0.253064897,1.3103138
Mississippi,28097,Montgomery,53.16771426,45.01646214,0.379128006,0.698393695,1.4366956
Mississippi,28099,Neshoba,59.30300429,21.32875536,17.19141631,0.442918455,2.111587983
Mississippi,28101,Newton,61.62850347,31.02177867,5.642867136,0.489670289,1.995989367
Mississippi,28103,Noxubee,26.53061224,72.07403892,0.313241576,0.265780731,1.395348837
Mississippi,28105,Oktibbeha,57.78745539,37.55922498,0.231859513,3.119014496,1.655275308
Mississippi,28107,Panola,48.55755164,49.87126222,0.295511733,0.193106677,2.463573059
Mississippi,28109,Pearl River,84.40247712,12.47224078,0.689692527,0.456785888,3.195695741
Mississippi,28111,Perry,78.66063197,19.21884167,0.477747046,0.243064286,1.575727097
Mississippi,28113,Pike,44.42534692,53.51970275,0.40441827,0.664762531,1.99934282
Mississippi,28115,Pontotoc,82.18201238,15.33314485,0.606289071,0.395815663,6.989601985
Mississippi,28117,Prentiss,83.62630851,14.46968201,0.272565673,0.319968398,1.512936994
Mississippi,28119,Quitman,26.71961424,71.33739895,0.31201248,0.255282939,1.716068643
Mississippi,28121,Rankin,75.90284727,21.22584502,0.218970514,1.358656808,2.838169744
Mississippi,28123,Scott,58.37663945,38.39926468,0.735320112,0.590377205,11.5141231
Mississippi,28125,Sharkey,27.53027188,70.84761252,0.182773589,0.731094357,2.170436372
Mississippi,28127,Simpson,62.81112191,35.21563645,0.362508409,0.478361611,1.771432843
Mississippi,28129,Smith,75.02812148,23.90951131,0.199975003,0.149981252,1.693538308
Mississippi,28131,Stone,77.75284501,19.86429449,0.544959128,0.44878987,2.174493776
Mississippi,28133,Sunflower,24.70565378,73.85272975,0.32640373,0.419661939,1.896250243
Mississippi,28135,Tallahatchie,40.38750268,56.97433331,0.414670766,0.979480947,7.006506041
Mississippi,28137,Tate,66.85211586,31.1519872,0.285128134,0.358148753,2.952119337
Mississippi,28139,Tippah,80.69106615,16.99931803,0.431916345,0.277335758,4.782905206
Mississippi,28141,Tishomingo,95.84661252,2.611288167,0.385524828,0.159350262,3.608512388
Mississippi,28143,Tunica,20.15285599,77.47385358,0.28157683,0.804505229,2.483909895
Mississippi,28145,Union,81.52135916,15.28700273,0.30063623,1.045235265,4.289309935
Mississippi,28147,Walthall,54.09609402,43.47735914,0.477013481,0.456273764,2.087798133
Mississippi,28149,Warren,48.53603604,49.24419612,0.342169092,0.885741511,2.380024255
Mississippi,28151,Washington,25.88376273,72.3697934,0.266293855,0.718993409,1.719814482
Mississippi,28153,Wayne,58.35057641,40.01872106,0.320228594,0.251256281,1.586363188
Mississippi,28155,Webster,79.23988557,19.23784226,0.316714344,0.163465468,1.420106253
Mississippi,28157,Wilkinson,28.29845314,70.58689718,0.261601456,0.090991811,0.93266606
Mississippi,28159,Winston,50.64684833,46.84282962,1.233140655,0.313790256,1.343242499
Mississippi,28161,Yalobusha,59.35280826,38.72659781,0.37120723,0.225952227,1.807617818
Mississippi,28163,Yazoo,40.40994053,57.53327669,0.502690456,0.55579156,7.483715661
Missouri,29001,Adair,92.32803189,2.971703698,0.327558309,2.281068708,2.565215675
Missouri,29003,Andrew,96.41051854,1.101834498,0.391889589,0.596353723,2.646674618
Missouri,29005,Atchison,97.54399536,0.522142719,0.406111004,0.270740669,1.276348869
Missouri,29007,Audrain,89.93051466,6.99171672,0.569230165,0.514270011,3.062065717
Missouri,29009,Barry,93.9168478,0.60747924,1.323635958,2.140110349,9.989968233
Missouri,29013,Bates,95.81495098,1.200980392,0.821078431,0.238970588,2.150735294
Missouri,29015,Benton,96.37929246,0.529100529,0.793650794,0.446104368,2.074904036
Missouri,29017,Bollinger,97.09918646,0.599884954,0.797107404,0.238310461,1.388774756
Missouri,29019,Boone,81.27052026,9.68695314,0.439432238,5.332629649,3.531013027
Missouri,29021,Buchanan,88.47478294,5.955673979,0.735003556,1.617911054,6.886001061
Missouri,29023,Butler,90.25539999,5.633340369,0.736415019,0.792701517,2.206899787
Missouri,29025,Caldwell,96.22310057,0.625823452,0.724637681,0.318401405,2.129995608
Missouri,29027,Callaway,91.81313908,4.49330571,0.570295618,0.797522778,2.200984651
Missouri,29029,Camden,96.47058824,0.739932337,0.661355451,0.650441995,2.881152461
Missouri,29031,Cape Girardeau,87.72745165,7.763513771,0.366970147,1.8411997,2.373242924
Missouri,29033,Carroll,96.06542377,1.784284571,0.297380762,0.183003546,1.56696786
Missouri,29035,Carter,96.0687149,0.330360093,1.255368352,0.132144037,2.758506772
Missouri,29037,Cass,91.45816262,4.303790232,0.709834785,0.870857709,4.550565009
Missouri,29039,Cedar,96.37839746,0.423579245,0.88245676,0.437698553,2.421461348
Missouri,29041,Chariton,95.57106429,2.402362099,0.429472554,0.308683398,0.993155281
Missouri,29043,Christian,95.67386731,0.83234655,0.765666854,0.735775956,3.02013037
Missouri,29045,Clark,97.51534639,0.409237065,0.248465361,0.453083894,0.964630225
Missouri,29047,Clay,86.6738376,6.985164289,0.647007489,2.477624663,6.971363627
Missouri,29049,Clinton,95.53492916,1.372740596,0.708353688,0.4543234,2.310698583
Missouri,29051,Cole,83.71529767,12.40689619,0.390645346,1.372467316,2.942861607
Missouri,29053,Cooper,89.18366188,7.07265807,0.602170085,0.624893484,2.096233597
Missouri,29055,Crawford,96.79008223,0.563509621,0.697082272,0.30471261,2.032808782
Missouri,29059,Dallas,96.43240663,0.351986636,0.93067653,0.280396134,2.201407947
Missouri,29061,Daviess,97.02875015,0.685673042,0.481174065,0.264645736,1.599903765
Missouri,29063,DeKalb,86.13618369,11.68646081,0.54631829,0.387965162,2.842438638
Missouri,29069,Dunklin,86.49695816,10.38983108,0.482615641,0.618563709,6.967338477
Missouri,29071,Franklin,96.56602682,0.995466384,0.405131668,0.537281759,1.807658918
Missouri,29073,Gasconade,97.25943557,0.544032642,0.326419585,0.476028562,1.502890173
Missouri,29075,Gentry,96.997586,0.633675317,0.422450211,0.528062764,1.704888352
Missouri,29077,Greene,90.45947048,3.40809049,0.774519308,2.258814824,3.852043176
Missouri,29081,Harrison,96.83860233,0.606132636,0.61801759,0.39220347,2.388875683
Missouri,29083,Henry,95.5075257,1.344530103,0.734214391,0.394640235,2.633994126
Missouri,29087,Holt,96.82107175,0.386012716,1.158038147,0.363306085,1.33969119
Missouri,29089,Howard,91.53595738,5.070533688,0.76945842,0.364999507,1.578376245
Missouri,29091,Howell,95.94021359,0.546461723,0.763549256,0.758558738,2.228266294
Missouri,29093,Iron,95.79443844,1.542694311,0.746781959,0.147391176,1.749041957
Missouri,29095,Jackson,70.14380836,23.84311452,0.60187889,1.943147791,9.105720777
Missouri,29097,Jasper,90.75483272,2.354189463,1.837759873,1.277396465,8.267847077
Missouri,29099,Jefferson,96.06413279,1.154907353,0.347675699,0.784944751,2.037914481
Missouri,29101,Johnson,89.39461716,5.015656453,0.639305152,1.789308879,4.518004921
Missouri,29105,Laclede,95.52543892,0.926833366,0.758827318,0.652423487,2.503290118
Missouri,29107,Lafayette,94.2573164,2.214859807,0.656481993,0.506166022,2.883612492
Missouri,29109,Lawrence,95.60207513,0.594384629,1.152271957,0.552673427,7.66704033
Missouri,29111,Lewis,94.08422121,3.155758498,0.497209538,0.456621005,1.836631152
Missouri,29113,Lincoln,95.15480359,1.993551295,0.40564435,0.559927885,2.562146795
Missouri,29115,Linn,96.92614439,0.847387223,0.332308715,0.307385561,2.542161668
Missouri,29117,Livingston,93.45701835,3.796381883,0.501782649,0.72626436,1.901492143
Missouri,29119,McDonald,87.03960482,2.231562527,3.106855013,1.499263368,11.65612271
Missouri,29121,Macon,94.81290833,2.421962648,0.389361843,0.455355375,1.610242196
Missouri,29123,Madison,96.44732524,0.598949787,0.541516245,1.000984575,2.404003938
Missouri,29125,Maries,96.38499259,0.695632341,0.786862812,0.410537119,1.231611358
Missouri,29127,Marion,91.7109681,4.830022384,0.244823727,0.748461108,1.850167879
Missouri,29131,Miller,96.34512157,0.69466372,0.639406378,0.422323966,1.969529523
Missouri,29133,Mississippi,73.26034793,24.67756449,0.397420516,0.299940012,2.24955009
Missouri,29135,Moniteau,93.69766144,4.013398673,0.403200794,0.428013151,4.838409528
Missouri,29139,Montgomery,95.58696029,1.803363967,0.286110629,0.554881221,2.002774406
Missouri,29141,Morgan,95.92789076,0.884173298,0.844876707,0.486295314,2.387267905
Missouri,29143,New Madrid,81.46970398,15.83024977,0.277520814,0.381591119,1.988899167
Missouri,29145,Newton,90.41979885,1.012597398,2.591562833,1.510314763,5.603611025
Missouri,29147,Nodaway,93.99210904,2.994978479,0.399031564,1.475071736,1.766499283
Missouri,29149,Oregon,95.4842994,0.426904468,1.470448724,0.332036809,1.774025235
Missouri,29151,Osage,98.08225171,0.415633659,0.393758203,0.218754557,0.969811871
Missouri,29155,Pemiscot,70.82104228,26.08161259,0.497787611,0.460914454,2.704031465
Missouri,29157,Perry,96.98694517,0.657963446,0.579634465,0.590078329,2.449086162
Missouri,29159,Pettis,92.41220441,3.293216116,0.768652156,0.876780593,8.962907245
Missouri,29161,Phelps,90.59286417,2.219887329,0.840561567,3.905481534,2.620048288
Missouri,29163,Pike,89.98594898,7.873973195,0.237786425,0.308041505,2.329226113
Missouri,29165,Platte,86.04942467,7.378744477,0.561246784,2.94120503,6.184395786
Missouri,29167,Polk,95.71441881,0.965808515,0.732896494,0.850905251,2.611720133
Missouri,29169,Pulaski,77.88287769,12.48317761,1.182373976,3.120313762,11.30272619
Missouri,29173,Ralls,96.56286722,1.439482961,0.235017626,0.225225225,1.273012143
Missouri,29175,Randolph,90.57868594,5.56879215,0.55324476,0.795541736,2.160481363
Missouri,29177,Ray,95.75667526,1.481449111,0.633658174,0.371454792,2.464711795
Missouri,29179,Reynolds,94.81931564,1.039334826,1.103293892,0.191877199,1.726894787
Missouri,29181,Ripley,96.26893515,0.604432505,0.97753899,0.343257966,1.492425938
Missouri,29183,St. Charles,89.88230932,5.104438577,0.24424949,2.698768983,3.350351469
Missouri,29185,St. Clair,96.20010644,0.681213411,0.872804683,0.276742948,2.224587547
Missouri,29186,Ste. Genevieve,96.54516995,0.849731664,0.324239714,0.301878354,1.179561717
Missouri,29187,St. Francois,93.04714209,4.699214299,0.439333053,0.401847298,1.637377796
Missouri,29510,St. Louis City,68.15762153,24.86295633,0.214956693,4.528735286,2.961346915
Missouri,29195,Saline,89.00196549,5.424765233,0.921598602,0.904127539,10.40838611
Missouri,29199,Scotland,98.16753927,0.100684656,0.342327829,0.201369311,1.047120419
Missouri,29201,Scott,85.13183213,12.07811119,0.392636123,0.436840189,2.457226065
Missouri,29205,Shelby,96.72727273,0.892561983,0.512396694,0.214876033,2.181818182
Missouri,29207,Stoddard,96.71985209,1.270286927,0.513593097,0.30130795,1.759912347
Missouri,29209,Stone,96.61406658,0.40631201,0.850420486,0.387413777,2.409524709
Missouri,29211,Sullivan,93.26474843,3.64893104,1.028773509,0.546535927,18.019611
Missouri,29213,Taney,93.84981737,1.666905393,1.031296999,1.120819308,6.151973072
Missouri,29215,Texas,92.90211568,3.711235384,0.899456415,0.355871886,2.119588596
Missouri,29217,Vernon,95.55241621,0.988893219,0.813522993,0.657638348,2.148285269
Missouri,29219,Warren,94.55504019,2.324911411,0.602114603,0.455187116,3.370689407
Missouri,29221,Washington,95.20105841,2.461612476,0.485106042,0.288658141,1.471354689
Missouri,29225,Webster,95.79380705,1.066250735,0.797770334,0.386100386,2.076248434
Missouri,29227,Worth,97.54901961,0.980392157,0.343137255,0.196078431,1.617647059
Missouri,29229,Wright,96.7352269,0.565894004,0.707367505,0.408096637,1.980629013
Missouri,29189,St. Louis,47.64956842,45.93049749,0.30874593,3.517392137,4.130591273
Montana,30001,Beaverhead,94.66184602,0.382815823,1.924712888,0.478519779,4.955338154
Montana,30003,Big Horn,29.63712701,0.412355676,66.03688709,0.524816314,6.987554356
Montana,30007,Broadwater,95.56285949,0.542317173,1.676253081,0.295809367,2.958093673
Montana,30009,Carbon,96.1638977,0.625350009,1.278700765,0.326675378,2.51073362
Montana,30013,Cascade,88.38112269,1.620469605,4.938574036,0.960278285,4.589493282
Montana,30023,Deer Lodge,92.35571131,0.449019823,3.931661373,0.470923229,3.712627314
Montana,30027,Fergus,95.85170521,0.287951048,1.691712409,0.278952578,2.375596149
Montana,30029,Flathead,95.02967504,0.295771061,1.35643351,0.843241337,2.846061936
Montana,30031,Gallatin,94.77278415,0.45228646,1.032393007,1.617862634,4.014265794
Montana,30035,Glacier,31.52687859,0.327344148,64.63955772,0.421910235,3.077034989
Montana,30037,Golden Valley,93.09927361,0.847457627,1.694915254,0.605326877,3.995157385
Montana,30041,Hill,71.2424298,0.513855753,24.29803634,0.507738423,3.645928917
Montana,30043,Jefferson,95.02355956,0.413325618,1.818632719,0.504257254,2.579151856
Montana,30047,Lake,67.1338843,0.561983471,24.52231405,0.512396694,4.571900826
Montana,30049,Lewis and Clark,93.88646288,0.478893741,2.259097525,0.765647744,3.406113537
Montana,30051,Liberty,96.79012346,0.452674897,0.823045267,0.164609053,0.864197531
Montana,30053,Lincoln,95.31676266,0.449631201,1.263008993,0.378902698,3.288875417
Montana,30057,Madison,96.20209854,0.44479927,0.764142336,0.650091241,6.614963504
Montana,30059,Meagher,96.62379421,0.482315113,0.750267953,0.428724544,2.357984995
Montana,30063,Missoula,91.8040929,0.485727033,2.650874224,1.907551919,3.326009546
Montana,30065,Musselshell,93.03375618,0.774027091,1.978069232,1.87056547,3.311115889
Montana,30067,Park,95.80544933,0.376434034,1.147227533,0.454110899,3.202676864
Montana,30073,Pondera,82.06630944,0.334896182,14.3335566,0.38513061,2.026121902
Montana,30081,Ravalli,95.71481516,0.407671639,1.213749653,0.599925878,3.618085796
Montana,30083,Richland,93.77806286,0.568129754,2.400806378,0.503986072,5.287272061
Montana,30085,Roosevelt,34.73189258,0.352653947,60.60222443,0.578714169,4.159508093
Montana,30093,Silver Bow,93.70731289,0.76015203,2.31189095,0.843025748,5.081016203
Montana,30095,Stillwater,95.52129222,0.335640864,1.216698133,0.9125236,4.405286344
Montana,30101,Toole,89.71770039,1.092107974,5.316299196,0.721203379,4.306614465
Montana,30107,Wheatland,91.27906977,0.447227191,5.143112701,0.491949911,6.887298748
Montana,30111,Yellowstone,90.65862355,0.751231758,4.845226275,0.750607293,5.775055109
Nebraska,31001,Adams,94.65900797,1.304306433,1.310653423,1.332867887,10.86604678
Nebraska,31003,Antelope,97.83775253,0.378787879,0.520833333,0.489267677,3.21969697
Nebraska,31005,Arthur,97.20430108,0,0.430107527,0.215053763,4.301075269
Nebraska,31011,Boone,98.1103264,0.477190303,0.305401794,0.324489406,2.443214354
Nebraska,31013,Box Butte,91.20868919,0.965466023,4.520980319,0.761232826,12.74600817
Nebraska,31015,Boyd,96.9,0.2,1.5,0.9,2.3
Nebraska,31019,Buffalo,94.8221304,1.259699688,0.60465585,1.77365716,9.184722362
Nebraska,31021,Burt,94.97533909,0.601109741,2.250308261,0.431565968,3.421701603
Nebraska,31023,Butler,97.61727476,0.608091338,0.446760983,0.521221147,3.710598163
Nebraska,31025,Cass,96.49833709,0.684276922,0.592530296,0.477847013,3.356397416
Nebraska,31027,Cedar,97.86881364,0.355197727,0.639355908,0.165758939,1.965427421
Nebraska,31029,Chase,97.88785517,0.528036208,0.452602464,0.176012069,15.06160422
Nebraska,31031,Cherry,89.49835098,0.399236244,6.353063704,0.555459122,2.968234681
Nebraska,31033,Cheyenne,95.55316864,0.526315789,1.052631579,1.074113856,7.01396348
Nebraska,31035,Clay,96.50788542,0.579336981,1.287415513,0.273575797,9.253299002
Nebraska,31037,Colfax,88.72346292,5.017921147,3.345280765,1.112030144,47.036118
Nebraska,31039,Cuming,97.0246085,0.458612975,0.827740492,0.503355705,10.53691275
Nebraska,31041,Custer,97.40774908,0.581180812,0.636531365,0.221402214,3.459409594
Nebraska,31043,Dakota,83.4835433,5.771050142,4.038241299,3.908778569,39.04297167
Nebraska,31045,Dawes,88.91693437,1.824231299,4.061496099,2.122533272,5.380908674
Nebraska,31047,Dawson,89.07587836,6.30140453,1.86848876,1.223164199,34.05036062
Nebraska,31051,Dixon,96.4792433,0.700648099,0.998423542,0.297775442,14.94132072
Nebraska,31053,Dodge,94.37090593,1.288358566,1.538419722,0.747465413,13.36739964
Nebraska,31055,Douglas,80.29918148,11.43116709,1.222833757,4.192598081,12.82828817
Nebraska,31059,Fillmore,96.77944635,0.850370906,0.850370906,0.669440926,4.107110548
Nebraska,31061,Franklin,97.51902084,0.231558055,0.562355276,0.198478333,2.183261661
Nebraska,31063,Frontier,97.81441718,0.498466258,0.536809816,0.191717791,2.338957055
Nebraska,31065,Furnas,97.03075292,0.509013786,0.721102863,0.339342524,4.475079533
Nebraska,31067,Gage,96.47327037,0.776997162,0.669985577,0.562973992,2.726469083
Nebraska,31069,Garden,96.6,0.4,1.3,0,5.9
Nebraska,31071,Garfield,99.0437846,0.201308505,0.251635632,0.100654253,1.409159537
Nebraska,31073,Gosper,96.74348697,0.701402806,0.601202405,0.400801603,5.911823647
Nebraska,31077,Greeley,98.30220713,0.764006791,0.127334465,0.127334465,2.504244482
Nebraska,31079,Hall,90.88577597,3.69600857,1.934845066,1.446264223,28.54708069
Nebraska,31081,Hamilton,97.88793103,0.431034483,0.334051724,0.334051724,3.426724138
Nebraska,31083,Harlan,98.14760365,0.235224934,0.588062335,0.205821817,2.264039988
Nebraska,31087,Hitchcock,98.00427655,0.249465431,0.534568781,0.178189594,4.169636493
Nebraska,31089,Holt,97.31774415,0.383179407,0.736883474,0.550206327,5.266260562
Nebraska,31091,Hooker,97.65395894,0,0.439882698,0.293255132,2.93255132
Nebraska,31093,Howard,97.30983302,0.494743352,0.60296846,0.510204082,2.705627706
Nebraska,31095,Jefferson,96.99873186,0.662251656,0.789065802,0.352261519,4.156685924
Nebraska,31097,Johnson,89.6182314,6.349824698,1.55823919,1.382937281,10.30385664
Nebraska,31099,Kearney,97.64669927,0.305623472,0.565403423,0.275061125,6.479217604
Nebraska,31101,Keith,96.03540706,0.959980052,0.760503678,0.62336367,7.567634958
Nebraska,31103,Keya Paha,98.02469136,0,0.617283951,0.49382716,0.740740741
Nebraska,31105,Kimball,93.39414041,0.276395799,2.26644555,1.050304035,10.08844666
Nebraska,31107,Knox,86.93431524,0.344458962,10.27437938,0.451360019,2.850694857
Nebraska,31109,Lancaster,86.90839406,4.236112862,0.981492221,4.846314834,7.216836027
Nebraska,31111,Lincoln,95.03481597,1.310217422,1.088532045,0.980531476,8.72246696
Nebraska,31113,Logan,97.59679573,0.400534045,0.934579439,0.400534045,2.403204272
Nebraska,31117,McPherson,98.37398374,0.406504065,0,0,1.016260163
Nebraska,31119,Madison,92.63675407,1.695298373,2.037183544,1.887432188,15.78887884
Nebraska,31121,Merrick,96.23690676,0.543126859,0.853485064,0.969869391,4.694167852
Nebraska,31123,Morrill,95.5399061,0.405463082,1.85659411,0.704225352,15.42893726
Nebraska,31125,Nance,97.39524349,0.481313703,0.764439411,0.113250283,3.142695357
Nebraska,31127,Nemaha,95.86087956,1.408450704,0.503018109,0.589249784,2.816901408
Nebraska,31129,Nuckolls,97.33015495,0.190703218,0.572109654,0.643623361,2.884386174
Nebraska,31131,Otoe,95.76477948,0.969659055,0.663121677,0.725680325,8.345323741
Nebraska,31137,Phelps,97.10982659,0.42240996,0.822587817,0.433526012,5.880391285
Nebraska,31139,Pierce,97.59171101,0.504060487,0.378045365,0.392047046,2.016241949
Nebraska,31141,Platte,95.1023589,1.076042322,1.321823577,1.201930282,19.81536433
Nebraska,31143,Polk,97.49905267,0.322091701,0.606290261,0.227358848,6.271314892
Nebraska,31145,Red Willow,96.02834235,1.361178445,0.792466903,0.475480142,5.127727018
Nebraska,31147,Richardson,93.3854101,0.466171097,3.17500315,0.428373441,1.96547814
Nebraska,31151,Saline,91.11498258,1.630662021,1.832752613,3.275261324,25.8815331
Nebraska,31153,Sarpy,88.94334242,4.301226831,0.736749088,2.6423216,9.753929057
Nebraska,31155,Saunders,97.02389335,0.54921842,0.488194151,0.413087359,2.29075717
Nebraska,31157,Scotts Bluff,92.84781461,1.197588152,3.378810192,0.897496457,24.32409903
Nebraska,31159,Seward,96.90495438,0.762212727,0.519690495,0.537013512,2.754359626
Nebraska,31161,Sheridan,84.08477842,0.404624277,10.69364162,0.500963391,5.27938343
Nebraska,31163,Sherman,98.2554312,0.263331139,0.394996708,0.493745885,2.468729427
Nebraska,31167,Stanton,96.39865997,1.088777219,0.837520938,0.318257956,5.477386935
Nebraska,31169,Thayer,97.40027783,0.476284977,0.416749355,0.337368526,2.401270093
Nebraska,31171,Thomas,96.38888889,0.833333333,1.805555556,0.277777778,2.638888889
Nebraska,31173,Thurston,37.53252088,0.479255101,58.5649733,0.520334109,6.148158291
Nebraska,31175,Valley,97.80429594,0.429594272,0.31026253,0.357995227,3.031026253
Nebraska,31177,Washington,96.98069386,0.79837422,0.425799584,0.440315479,3.067692457
Nebraska,31179,Wayne,95.54397533,1.446346911,0.861427204,0.627459321,6.785068595
Nebraska,31181,Webster,96.12227569,0.509482027,0.396263798,0.424568356,5.519388622
Nebraska,31185,York,95.04792332,1.670055184,0.87133314,0.813244264,5.307871043
Nevada,32001,Churchill,84.23486088,2.409983633,5.470540098,3.089198036,14.34533552
Nevada,32003,Clark,69.90881622,12.82868662,1.226493258,10.36687254,31.44610236
Nevada,32005,Douglas,91.61078672,1.02543999,2.306724163,1.821858172,13.00678812
Nevada,32007,Elko,87.99656881,1.393442623,6.469691193,1.303850553,24.41669844
Nevada,32011,Eureka,91.81228158,0.998502247,3.145282077,1.048427359,13.52970544
Nevada,32013,Humboldt,89.72953652,1.108066246,4.867151197,0.923388538,27.54676516
Nevada,32015,Lander,88.95067265,1.040358744,5.847533632,1.632286996,22.6367713
Nevada,32017,Lincoln,91.19400115,3.307056335,1.865025957,0.78830994,8.152278408
Nevada,32019,Lyon,89.6018492,1.354644495,3.33643922,1.632382454,17.73760034
Nevada,32021,Mineral,69.36198494,4.231280461,18.09924679,3.41160833,13.02614089
Nevada,32023,Nye,88.88986901,3.576941737,1.812728796,1.830370926,14.9759626
Nevada,32027,Pershing,86.27362736,4.620462046,4.530453045,1.305130513,24.54245425
Nevada,32029,Storey,91.03996029,1.613303549,1.861504095,2.407545297,7.619756763
Nevada,32031,Washoe,84.80122817,2.707762998,2.217570077,5.759068998,24.83579718
Nevada,32033,White Pine,85.69920844,5.09762533,5.065963061,1.203166227,16.28496042
Nevada,32510,Carson City,88.80066409,2.234092468,2.89277078,2.544483344,24.53351139
New Hampshire,33001,Belknap,96.43407296,0.652223788,0.298253089,1.122545967,1.694470847
New Hampshire,33003,Carroll,97.03355952,0.59246807,0.352610755,0.740072572,1.615449271
New Hampshire,33005,Cheshire,95.52769534,0.81445361,0.3137542,1.728262717,1.943968729
New Hampshire,33007,Coos,96.49878122,0.908544113,0.484345817,0.607806515,1.839247839
New Hampshire,33009,Grafton,92.68371461,1.217339006,0.387588265,3.79346446,2.52934756
New Hampshire,33011,Hillsborough,90.0203975,3.045175522,0.322699502,4.499249844,7.032440933
New Hampshire,33013,Merrimack,94.06876108,1.601249239,0.288489532,2.368128523,2.25101236
New Hampshire,33015,Rockingham,94.87347013,1.128483453,0.225437938,2.230121355,3.17715476
New Hampshire,33017,Strafford,92.63202398,1.334460758,0.270581905,3.748174341,2.576677685
New Hampshire,33019,Sullivan,96.09910996,0.725477471,0.394029297,1.068514741,1.675783423
New Jersey,34001,Atlantic,71.13653745,17.13000463,0.661193766,8.302408554,19.22133603
New Jersey,34003,Bergen,73.03862956,7.287774423,0.469524668,16.92530736,20.57880285
New Jersey,34005,Burlington,73.13194906,18.17151043,0.334093726,5.339437429,8.330115137
New Jersey,34007,Camden,69.15208311,21.57715381,0.637968912,6.000654732,17.24251496
New Jersey,34009,Cape May,91.75561798,4.876836646,0.341400173,1.010155575,7.886776145
New Jersey,34011,Cumberland,71.86961821,21.85438359,1.633415468,1.485705959,31.41377209
New Jersey,34013,Essex,49.01427541,41.89095074,0.744716899,5.79618814,23.54648291
New Jersey,34015,Gloucester,83.08591391,11.22412562,0.277960797,3.09943447,6.39618679
New Jersey,34017,Hudson,64.73424735,14.84363097,1.113213157,16.4226305,42.90411664
New Jersey,34019,Hunterdon,91.04350755,2.887406386,0.207675161,4.206424299,6.819603252
New Jersey,34021,Mercer,63.62547355,21.48989619,0.604362769,11.62323457,18.13980655
New Jersey,34023,Middlesex,60.26118346,11.73674346,0.640604567,25.05709998,21.59192947
New Jersey,34025,Monmouth,84.59139235,7.561229187,0.278424216,5.667944521,11.0527976
New Jersey,34027,Morris,83.24154034,3.765873241,0.313620434,10.74767112,13.71128305
New Jersey,34029,Ocean,92.80878782,3.54723918,0.269259089,1.941158579,9.450994015
New Jersey,34031,Passaic,74.71061572,15.04500209,1.485962925,5.754107806,42.28467545
New Jersey,34033,Salem,81.31199387,14.70123149,0.595780025,1.054195218,9.484562429
New Jersey,34035,Somerset,68.56995326,10.37914749,0.361754297,18.55243927,14.9844186
New Jersey,34037,Sussex,93.50066407,2.507830311,0.28196223,2.004985831,8.642106833
New Jersey,34039,Union,67.60120201,23.67493509,0.765499483,5.684263717,32.33303528
New Jersey,34041,Warren,89.50736914,5.425462521,0.310080451,2.958054056,9.715539001
New Mexico,35001,Bernalillo,84.24328239,3.445699947,6.225863819,2.86635794,50.34632334
New Mexico,35003,Catron,92.25824483,0.782560089,3.801006149,0.279485746,18.725545
New Mexico,35005,Chaves,92.10994141,2.358979115,2.300236516,1.162485121,57.19983305
New Mexico,35006,Cibola,51.83204965,1.435728707,43.84206984,0.631870186,38.44313168
New Mexico,35007,Colfax,93.05532618,0.966143683,2.832369942,0.825763832,49.29810074
New Mexico,35009,Curry,85.42791836,7.134332585,2.123915286,1.867022675,42.70890224
New Mexico,35011,De Baca,93.09376755,0.617630545,1.965188097,0.280741157,44.30095452
New Mexico,35013,Dona Ana,91.86013369,2.40159616,2.352865457,1.340554059,68.57329374
New Mexico,35015,Eddy,92.8134715,1.967184801,2.424870466,0.873920553,49.791019
New Mexico,35017,Grant,92.8874424,1.250639947,2.461054633,0.93615154,50.71674102
New Mexico,35019,Guadalupe,90.46302695,2.58005068,3.386316517,1.243953006,79.24441373
New Mexico,35021,Harding,96.03053435,0.305343511,2.13740458,0.305343511,45.49618321
New Mexico,35023,Hidalgo,94.81132075,1.79245283,1.273584906,0.54245283,57.73584906
New Mexico,35025,Lea,91.31028142,4.292425048,1.999683958,0.689546192,59.36274439
New Mexico,35027,Lincoln,92.11495193,1.03804459,4.336265085,0.659644099,33.76968705
New Mexico,35028,Los Alamos,88.03727554,1.53918643,1.32977331,6.465630072,18.22941207
New Mexico,35029,Luna,92.97249927,1.748528982,2.278512707,1.06414055,67.62508868
New Mexico,35031,McKinley,16.59427307,0.652925716,79.24332549,1.045787799,14.41278185
New Mexico,35035,Otero,82.65824112,4.037076414,8.487444033,1.521390815,38.71909675
New Mexico,35037,Quay,90.80334424,2.27795953,2.714164546,1.235914213,45.91057797
New Mexico,35039,Rio Arriba,76.90868072,0.851151105,19.29959493,0.766548736,71.23775829
New Mexico,35041,Roosevelt,91.05799498,2.801045724,2.235501254,1.424531825,42.90668516
New Mexico,35043,Sandoval,78.46864905,2.664985983,14.03646533,1.660708505,39.37001908
New Mexico,35045,San Juan,54.62360948,0.781331222,41.07307086,0.637380741,20.5241397
